Gene	P1_1	P1_2	P1_3	P1_4	P1_5	P1_6	P2_1	P2_2	P2_3	P2_4	P2_5	P2_6	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_4_P1	HYB_5_P1	HYB_6_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	HYB_4_P2	HYB_5_P2	HYB_6_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
CG14414	189.409854914719	161.436675072507	191.754554170662	173.74804533449	168.721624765483	203.266181241037	182.944119718632	166.744840806661	161.303199505989	174.760464189844	141.050305114081	148.616969056947	134.872850727365	181.22537743042	245.205004881604	169.232418162023	228.362178373091	244.072412430993	160.235071620563	180.039504822116	218.444447984054	275.71831514052	200.686230002007	169.117887035185	0	0	0.109487364143824	0.0130458040014319	-0.0010461443591369	0.977195027611753	0.110564726353686	0.0659812388988098	0.168982389593915	1	0.108429169257044	Ambig	Ambig	104.657988343171	Conserved/Ambiguous	NA	0.110533508502961	0.937576280533726
CG14430	859.013708204781	879.551540050212	830.9364014062	864.990268859475	864.995372037124	857.616216743007	626.075431925985	559.01507781226	677.799302974659	694.699981872672	799.638571849753	695.92753779551	741.800679000508	653.064423172685	823.34891547401	761.545881729104	670.940205485542	706.525404405507	695.104254353993	695.921932100871	737.250011946181	744.439450879404	565.03890000565	712.07531383236	0	0	0.240866661681959	6.56412356684211e-11	0.0487523231948455	0.0249094338893599	0.192107166564571	7.00946283718928e-11	1.67655476103736e-09	0.32417508154638	4.75641024070134e-10	P1	Ambig	4.94061915202075	Trans	NA	0.192114338487114	20.2403781637569
CG14435	106.709777416743	76.5432511119647	92.5131620998806	137.498453142402	99.8071583119758	97.4563882662509	112.815540493156	100.766666386759	112.423442079931	103.119528559225	83.7817601805444	120.036782699842	118.013744386444	83.2657139545173	94.4826624314438	93.0778299891127	123.275158236801	77.075498662419	137.666751674005	131.567330446931	116.048612991528	88.2298608449664	97.4205000009742	89.009414229045	0	0	-0.0360066646180203	0.523848584792867	-0.113333163940357	0.0450258242934751	0.0773023002831625	0.336616514906554	1	0.560039831158357	0.429483485583935	P2	P2	0.317706339134494	Conserved/Ambiguous	NA	0.0773264993223367	59.4426539945184
CG14437	200.080832656393	228.238057861131	208.575129097913	211.247623464236	204.367038448331	178.20596711543	230.712862089608	241.12023742546	171.893813614968	244.230462377111	190.895149778456	224.354462903275	113.798967801214	169.796750024898	224.958720074866	220.00214361063	171.776859838166	186.265788434179	194.087551540401	173.114908482804	184.312502986545	223.331835263821	198.737820001987	278.896164584341	0	0	-0.0571912548109702	0.149430228256646	-0.142026665623976	0.00059584330046869	0.0848141833802466	0.140604156577079	1	0.00969473671661063	0.208788702387048	Ambig	Ambig	0.402679697926497	Conserved/Ambiguous	NA	0.0848354108130058	62.6048513063965
CG14438	413.500387489879	416.116946954135	526.483995222957	408.745401614232	458.637656052651	470.575131914183	431.951393780103	436.655554342623	415.477938121486	502.572018136011	370.124484848228	430.131804674432	400.403775596865	419.59389188845	357.684364919037	366.67023935105	388.013612810916	362.897139535556	343.038463187685	354.885562389747	332.217597975748	369.462542288297	333.178110003332	344.169735018974	0	0	0.0405611533944598	0.141631092900768	0.0999133479394605	0.00097661918542343	-0.0593371784251066	0.146474729937086	1	0.0155700336344443	0.215451144283392	Ambig	P1	0.405963309517329	Conserved/Ambiguous	NA	-0.0593521945450007	62.7338132158804
CG14439	861.6814526402	1054.90516987035	851.121091318901	882.49007198669	828.16177789818	925.835688529383	418.738762911535	352.683332353657	505.090826735924	537.307017229645	577.988092384768	525.875428970735	805.02232777896	612.247896724392	762.610061053797	516.158875394171	555.748664182302	851.041964397543	751.525054220389	676.879292167762	796.412049941862	551.43663028104	701.427600007014	833.721513278721	0	0	0.616358474924275	5.57154092681099e-11	-0.0495890380353199	0.0229284372026488	0.665997415001221	6.49712645058613e-11	1.67655476103736e-09	0.300058723258284	4.75641024070134e-10	P1	Ambig	12.4293291288545	Trans	NA	0.665947512959595	6.93032913082763
CG14440	189.409854914719	222.671275962079	205.211014112462	201.24773596297	185.356151150812	162.891391816448	153.469789319519	172.742856663016	168.635163119897	196.469838623365	132.566076235039	179.340669390835	155.946733653516	176.327394256625	159.720691253155	160.770797253922	137.421487870533	138.093601770167	214.399039492303	207.737890179364	200.240743985382	107.530142904803	185.098950001851	204.721652726803	0	0	0.150983660866924	0.000449323638406523	-0.187442139071107	2.25787147245526e-05	0.338541331574286	3.82506145290905e-08	0.00697911791453777	0.000431310188220975	2.18849744249613e-07	P1	P2	0.805494760223835	Cis_*_Trans	Opposing	0.338425799938031	35.6443367557819
CG14446	273.443804630404	261.638749255443	294.360061226893	314.996456289867	264.964241709174	261.740014200788	273.399823357289	213.529364486228	273.72664158592	240.974056212083	248.163694711992	243.646088694321	187.557558042742	306.940278891162	229.457894476364	197.437821189027	218.25765720614	215.169100432586	198.601215529712	311.606835269047	222.995373983721	278.475498291925	335.126520003351	219.556555098311	0	0	0.112387186432388	0.00160469772407898	-0.14503933432524	8.95719793339023e-05	0.257496726664782	5.41662050071487e-07	0.0233109100622648	0.00159008935033424	2.68831601360983e-06	P1	Ambig	0.774873843397323	Conserved/Ambiguous	NA	0.257426520757628	36.0376743749793
CG14447	228.092149228288	282.514181376888	247.26245143059	214.997581277211	225.75428665804	258.955545964609	142.289870892269	113.96230127074	125.458044060213	173.674995468168	201.500435877259	143.615436444453	238.134877065504	246.531819747689	222.709132874118	157.950256951222	276.863879974456	282.610161762203	275.33350334801	289.101897166282	252.576392981562	187.488454295553	177.305310001773	255.160320789929	0	0	0.481526700249635	4.92975147917292e-11	-0.00848142958801185	0.818340751358839	0.490105752940866	6.14779455981006e-11	1.67655476103736e-09	1	4.75641024070134e-10	P1	P2	56.7742377924416	Trans	NA	0.490008129837647	1.70142572249333
CG14450	88.035566368813	36.1840823438379	90.8311046071555	37.499578129746	73.6671882778869	80.7495788491793	60.981373239544	55.1817458784634	76.5782866341562	67.2990607439151	76.3580599113822	60.0183913499208	92.7250848750635	94.6943413600393	71.9867904239572	90.2572896864123	80.8361693356075	70.6525404405507	90.2732797862329	45.0098762055289	84.192130993854	60.6580293309144	62.3491200006235	65.273570434633	0	0	0.0261909833830877	0.712873325818393	0.206155807418235	0.0019461441293487	-0.179985867634245	0.063233914686885	1	0.0297903833240651	0.104728958367192	Ambig	Ambig	0.127044606266915	Conserved/Ambiguous	NA	-0.179964824035147	53.3915545103745
CG14478	466.855276198251	445.342551924158	484.432557904829	529.994037567077	465.76673878922	473.359600150361	632.173569249939	642.987299801226	557.229234657052	614.375296468645	574.806506555127	605.899950770629	434.121988278706	417.961230830518	341.937254513797	394.875642378054	388.013612810916	539.528490636933	577.74899063189	675.148143082934	728.148159946845	744.439450879404	588.419820005884	688.339470037948	0	0	-0.235675716238887	0	-0.463981274374964	0	0.228292000624123	6.90478683577907e-11	0	0	4.75641024070134e-10	P2	P2	0.507942301241293	Cis_+_Trans,same	Reinforcing	0.228305558136077	67.0215368234039
CG14483	328.132565556485	420.292033378424	376.780878370423	379.995725048093	361.206858652865	331.351720105253	353.691964789355	376.675395779076	425.253889606697	366.888427926505	358.458670139544	412.983692860169	354.041233159333	349.389466397386	305.943859301818	389.234561772653	404.180846678038	411.069326199568	306.929151273192	315.069133438703	427.787043968772	363.948175985486	300.055140003001	314.499930275959	0	0	-0.0428139585550967	0.150816762734207	0.087517179400414	0.00444016302718673	-0.130365059463549	0.00232723148922953	1	0.0647605558157492	0.00568451754346899	Ambig	Ambig	0.489206334669581	Conserved/Ambiguous	NA	-0.130331137955511	40.1734474989893
CG1449	314.793843379392	329.83182751883	343.139728515921	224.997468778476	232.88336939461	373.118743647932	339.462977700128	307.098411845362	420.365913864091	287.649211244153	255.587394981154	218.638425631854	252.886595113809	274.287057732528	220.459545673369	276.412949664638	230.383082606481	228.015016876323	236.967359438861	275.252704487658	222.995373983721	170.945355387122	292.261500002923	183.952789406693	0	0	-0.0054832091856961	0.86625444372178	0.0698614274128217	0.0620708642486146	-0.0753685497766013	0.130655211428938	1	0.751402331767794	0.195784252992299	Ambig	Ambig	0.0784869331869644	Conserved/Ambiguous	NA	-0.0753446365985178	48.1119214190435
CG1451	505.53757051182	551.111408006146	553.396915106558	508.744276626888	475.27218243798	434.377044843861	459.393011737898	421.060713116101	463.543032923775	420.076395288632	410.42457202368	377.258459913788	526.84707315377	546.941454407124	474.662899357968	473.850770853665	513.309675281108	459.24151286358	437.825406963229	429.324973037353	352.696764974253	399.791556953754	319.539240003195	296.69804743015	0	0	0.171233529217254	6.61632395748668e-11	0.292236882448844	6.19851794320115e-11	-0.120985183686743	0.00179358284839393	1.67655476103736e-09	1.73510012507653e-09	0.00450874946526196	P1	P1	0.585940856548894	Cis_+_Trans,same	Reinforcing	-0.12100335323159	70.7183999079015
CG14513	333.468054427322	292.256049700229	316.226808632319	307.496540663918	295.856933567642	339.705124813789	304.90686619772	337.088491127135	339.714314111097	338.666241162928	279.979553008402	351.536292192393	248.671818528579	300.409634659435	314.942208104813	386.414021469953	301.114730775138	289.033119984071	243.737855422829	251.016617300065	236.648151982725	261.932399383494	257.190120002572	243.292398892723	0	0	-0.0348389834718496	0.279577650594688	0.208698095815371	1.5703819352056e-10	-0.243589552891803	2.74910305186893e-07	1	3.99274482855616e-09	1.41917047599098e-06	Ambig	P1	0.166934841143307	Compensatory	Opposing	-0.243537079287221	46.1481342684206
CG14514	418.835876360716	456.476115722262	437.334948108526	502.494346938597	411.110437808853	523.480028401576	325.233990610901	323.892856243155	291.649219308808	332.153428832871	362.700784579066	390.119543774485	509.987966812849	613.880557782324	517.405056172192	490.774012669867	371.846378943795	642.295822186825	288.874495315945	270.059257233174	277.606485979735	325.347611865813	374.094720003741	278.896164584341	0	0	0.305525753812029	6.10943457191136e-11	0.550114558371518	5.34995705799809e-11	-0.244573900864437	1.89429361086013e-09	1.67655476103736e-09	1.73510012507653e-09	1.21283993526499e-08	P1	P1	0.5553856904214	Cis_+_Trans,same	Reinforcing	-0.244588804559489	69.2226287230745
CG14517	157.396921689696	164.220066022033	168.20574927251	169.998087521515	174.662527045958	203.266181241037	108.75011561052	110.363491756927	103.462153218488	113.974215775985	118.779204306595	100.030652249868	145.40979219044	148.572156271786	173.218214457647	135.385934529619	149.546913270874	141.305080881101	88.0164477915771	95.213199665542	136.527779990033	129.587608116044	97.4205000009742	115.712238497758	0	0	0.459558965448089	4.69425944700122e-11	0.299025389118135	2.71522647428654e-09	0.16051177688734	0.0250211625702982	1.67655476103736e-09	6.7611365149735e-08	0.0464319942803903	P1	P1	1.53685600678721	Cis_+_Trans,opposing	Opposing	0.160533576329954	65.0679045781585
CG1453	373.484220958601	392.458123883164	452.473465543052	424.995218803788	534.681205242727	497.027580157879	471.589286385807	503.833331933796	436.659166339444	445.042175887181	439.058844490448	448.708925806551	341.396903403643	447.349129873289	386.92899852877	406.157803588855	404.180846678038	324.359390204346	413.000255022015	545.311961720832	391.379635971429	344.64789392565	541.657980005417	356.03765691618	0	0	-0.0257375380499936	0.342309035820029	-0.114988130648964	5.73549944822282e-05	0.0892397685642283	0.0239550957537254	1	0.00104147115834875	0.044677915031223	Ambig	P2	0.223827780352089	Compensatory	Opposing	0.0892505925989704	56.300846783778
CG14536	326.798693338776	332.615218468356	336.41149854502	312.49648441455	211.496121184901	334.136188341431	273.399823357289	292.70317379011	334.011675744724	314.785929286055	309.67435408505	274.369789028209	547.920956079921	390.205992845679	472.413312157219	253.848627243035	266.759358807505	173.419871990443	365.606783134243	339.305220626295	345.870375974751	397.034373802349	385.785180003858	513.287622054159	0	0	0.0300876305461245	0.36506684887869	-0.109007975517922	0.00027784433739142	0.139131911654591	0.00186872297223185	1	0.00468601843616614	0.00467259725432106	P1	P1	0.276013111913796	Compensatory	Opposing	0.139095606064047	43.936477991515
CG1454	557.558587002482	576.16192655188	588.720122453785	532.494009442394	622.606558993754	509.557687220683	508.178110329533	453.449998740417	438.288491586979	501.486549414335	498.448446643745	501.582270567195	598.498275102683	594.288625087143	602.889369800642	614.877785988684	646.68935468486	706.525404405507	550.667006696021	450.098762055289	505.152785963124	474.235502041694	479.308860004793	385.707461659195	0	0	0.154739443918119	6.69880386242728e-11	0.279770762216033	6.3403025721882e-11	-0.125016414339861	0.000419982554541454	1.67655476103736e-09	1.73510012507653e-09	0.00120964790295387	P1	P1	0.553093692466093	Cis_+_Trans,same	Reinforcing	-0.125031318297914	69.1129753732562
CG14542	138.722710641766	133.602765577247	171.56986425796	169.998087521515	147.334376555774	150.361284753644	166.682420188087	191.936507403351	131.975345050354	158.478433364703	174.987220630251	148.616969056947	189.664946335357	195.919326951805	211.461196870374	129.744853924218	177.839572538337	237.649454209125	157.978239625908	235.436275536613	232.097225983057	154.402256478691	151.97598000152	219.556555098311	0	0	-0.0648133313250249	0.158894575919376	-0.0079677482473781	0.846456265056911	-0.0568339507448582	0.359469791984334	1	1	0.453437801573416	Ambig	Ambig	8.13446024055198	Conserved/Ambiguous	NA	-0.0568455830776468	12.2933786683816
CG14543	152.061432818859	144.736329375351	107.651679534406	132.498509391769	128.323489258255	100.240856502429	140.257158450951	131.956348839804	138.492646040495	117.230621941013	148.474005383243	130.039847924828	126.443297556905	133.8782067504	121.477708840428	186.155659978225	80.8361693356075	102.767331549892	103.814271754168	145.416523125555	122.87500199103	143.37352387307	85.7300400008573	148.349023715075	0	0	-0.0520497034377586	0.301059768894322	0.00263695892144574	0.961613368822367	-0.0547215978470599	0.446782760653839	1	1	0.536139312784607	Ambig	Ambig	19.73853404179	Conserved/Ambiguous	NA	-0.0546866623592043	4.60012620021942
CG1458	341.471287733578	357.66573701409	301.088291197793	337.496203167714	332.690527706586	355.019700112771	385.199007629786	334.689284784593	369.856831190499	359.290146874773	344.6717982111	346.5347595799	326.645185355337	264.491091384937	308.193446502567	366.67023935105	252.613029173774	388.588972423029	318.213311246471	190.426399331084	245.75000398206	281.23268144333	300.055140003001	338.235774070371	0	0	-0.0551084016661682	0.0750324090605374	0.130437684728784	9.82090070804749e-05	-0.18559125305372	4.68992356845721e-05	0.857915710442299	0.0017396949784309	0.000164175075923035	Ambig	P1	0.422488345915935	Compensatory	Opposing	-0.185546086394952	41.2798683504875
